Guide_ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Basic_Skills_Avg,Nature_Knowledge_Avg,Interpretation_Avg,Leadership_Safety_Avg,Cultural_Expertise_Avg,Overall_Average,Recommended_Course
GUIDE_0637,5,3,3,3,2,2,3,2,4,1,4,2,3,4,3,3,3,5,3,2,3,4,2,3,2,2,3.5,2.25,2.75,3.25,2.6666666666666665,2.923076923076923,Nature Guide Fundamentals
GUIDE_0637,5,5,4,3,5,5,3,4,5,5,5,5,3,5,4,4,4,5,4,3,3,3,3,4,5,4,4.25,4.25,5.0,4.0,3.6666666666666665,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0637,2,3,3,3,4,3,2,4,1,2,4,2,4,3,2,1,2,3,2,3,5,3,3,1,3,3,2.75,3.25,2.25,2.5,3.0,2.730769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0637,4,2,2,3,2,2,1,2,2,3,3,4,1,3,3,4,4,2,2,3,2,3,3,1,2,1,2.75,1.75,3.0,2.75,2.0,2.4615384615384617,Nature Guide Fundamentals
GUIDE_0637,5,4,3,3,4,4,3,3,3,5,4,3,3,3,3,4,3,3,3,4,3,3,3,3,3,5,3.75,3.5,3.75,3.25,3.3333333333333335,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0637,3,3,3,4,5,4,3,4,3,4,4,4,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3.25,4.0,3.75,3.0,3.1666666666666665,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0637,5,3,4,4,3,5,4,4,5,3,3,4,5,4,4,5,4,4,4,3,3,2,4,4,4,5,4.0,4.0,3.75,4.125,3.6666666666666665,3.923076923076923,Master Park Guide Certification Program
GUIDE_0638,2,2,3,2,2,2,4,3,2,3,2,3,1,3,3,2,5,3,3,3,3,4,4,3,3,1,2.25,2.75,2.5,2.875,3.0,2.730769230769231,Introduction to Park Guiding
GUIDE_0638,3,3,3,3,4,4,5,3,3,4,4,4,4,3,2,2,4,2,3,3,2,2,2,4,3,3,3.0,4.0,3.75,2.875,2.6666666666666665,3.1538461538461537,Master Park Guide Certification Program
GUIDE_0638,3,3,2,4,5,3,3,2,4,3,2,4,4,4,3,2,5,2,2,2,2,3,4,3,1,1,3.0,3.25,3.25,3.0,2.3333333333333335,2.923076923076923,Master Park Guide Certification Program
GUIDE_0638,2,2,2,2,3,1,3,1,3,3,1,2,2,3,3,2,3,2,3,2,2,2,1,3,1,2,2.0,2.0,2.25,2.5,1.8333333333333333,2.1538461538461537,Master Park Guide Certification Program
GUIDE_0638,4,4,4,3,4,3,4,3,2,4,4,3,2,2,3,2,3,4,3,3,3,1,3,4,4,3,3.75,3.5,3.25,2.75,3.0,3.1538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0638,5,5,5,4,4,4,4,4,5,5,5,4,3,5,4,5,3,3,3,3,3,2,4,4,4,4,4.75,4.0,4.75,3.625,3.5,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0638,4,4,3,4,4,3,3,3,4,3,4,2,3,2,3,4,4,3,4,3,3,4,4,4,3,3,3.75,3.25,3.25,3.25,3.5,3.3846153846153846,Nature Guide Fundamentals
GUIDE_0638,4,5,5,3,4,4,3,4,4,5,5,3,4,4,4,3,4,3,4,4,4,3,4,5,4,4,4.25,3.75,4.25,3.75,4.0,3.9615384615384617,Nature Guide Fundamentals
GUIDE_0639,4,3,4,4,3,5,3,4,2,2,4,4,3,3,2,2,4,3,4,4,3,3,3,3,4,4,3.75,3.75,3.0,3.125,3.3333333333333335,3.3461538461538463,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0639,1,2,1,1,2,3,1,2,2,3,3,2,3,2,3,1,2,1,2,2,3,3,1,3,1,2,1.25,2.0,2.5,2.0,2.1666666666666665,2.0,Introduction to Park Guiding
GUIDE_0639,3,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,3,4,5,4,3,4,4,4,2,4,4.25,4.0,4.0,3.875,3.5,3.8846153846153846,Master Park Guide Certification Program
GUIDE_0639,3,4,3,4,4,3,3,4,4,2,3,4,3,3,3,3,4,4,3,3,2,4,2,3,4,3,3.5,3.5,3.25,3.25,3.0,3.269230769230769,Master Park Guide Certification Program
GUIDE_0639,1,1,1,2,1,3,2,2,2,2,2,3,2,4,1,1,2,2,3,2,2,2,1,2,2,3,1.25,2.0,2.25,2.125,2.0,1.9615384615384615,Introduction to Park Guiding
GUIDE_0639,2,2,4,1,2,2,4,4,4,4,3,3,2,3,1,3,4,2,3,3,3,5,3,2,2,3,2.25,3.0,3.5,2.625,3.0,2.8461538461538463,Introduction to Park Guiding
GUIDE_0639,3,3,3,4,5,4,2,3,3,3,4,3,3,4,4,3,2,2,3,3,3,3,4,1,2,1,3.25,3.5,3.25,3.0,2.3333333333333335,3.0,Master Park Guide Certification Program
GUIDE_0639,2,3,2,3,3,1,1,4,2,3,3,1,3,2,4,3,2,5,3,2,1,3,3,1,3,4,2.5,2.25,2.25,3.0,2.5,2.576923076923077,Nature Guide Fundamentals
GUIDE_0640,3,2,3,3,1,4,3,2,4,3,3,3,1,3,2,3,3,3,2,3,1,3,2,2,2,1,2.75,2.5,3.25,2.5,1.8333333333333333,2.5,Master Park Guide Certification Program
GUIDE_0640,4,4,5,4,4,4,3,4,3,4,4,3,4,5,4,3,4,4,3,4,3,3,2,5,4,3,4.25,3.75,3.5,3.875,3.3333333333333335,3.730769230769231,Master Park Guide Certification Program
GUIDE_0640,3,5,4,5,4,4,3,3,4,4,3,5,3,4,4,5,4,4,3,5,4,3,3,4,4,5,4.25,3.5,4.0,4.0,3.8333333333333335,3.923076923076923,Nature Guide Fundamentals
GUIDE_0640,4,4,4,4,3,5,5,5,2,3,4,3,2,3,3,2,3,4,3,4,4,4,3,3,3,4,4.0,4.5,3.0,3.0,3.5,3.5,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0640,3,5,2,3,3,4,1,2,3,2,1,3,3,2,2,2,1,4,2,1,2,4,2,2,1,2,3.25,2.5,2.25,2.125,2.1666666666666665,2.3846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0640,2,4,5,5,3,2,5,3,3,3,4,5,4,2,2,3,3,2,4,4,3,3,4,3,2,3,4.0,3.25,3.75,3.0,3.0,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0640,3,3,2,3,3,3,2,3,4,2,3,1,3,3,3,3,5,3,3,2,2,3,3,3,1,3,2.75,2.75,2.5,3.125,2.5,2.769230769230769,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0640,3,1,1,2,2,3,2,2,2,3,2,3,2,1,2,2,3,2,3,3,3,1,2,2,2,2,1.75,2.25,2.5,2.25,2.0,2.1538461538461537,Introduction to Park Guiding
GUIDE_0641,4,4,3,3,2,2,2,5,2,1,3,2,3,3,5,4,5,3,4,2,5,4,2,3,1,1,3.5,2.75,2.0,3.625,2.6666666666666665,3.0,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0641,4,5,5,4,4,3,4,4,3,3,4,5,3,2,3,4,2,4,3,3,2,3,3,4,3,3,4.5,3.75,3.75,3.0,3.0,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0641,4,4,4,4,4,5,5,4,4,5,5,4,3,4,3,4,3,4,4,4,2,3,2,4,4,4,4.0,4.5,4.5,3.625,3.1666666666666665,3.8461538461538463,Master Park Guide Certification Program
GUIDE_0641,4,4,3,2,4,3,4,4,3,2,3,1,3,3,4,2,3,3,3,4,3,3,5,3,2,1,3.25,3.75,2.25,3.125,2.8333333333333335,3.0384615384615383,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0641,4,3,3,2,3,4,5,5,4,3,2,4,2,4,2,3,4,4,4,4,2,3,3,2,4,4,3.0,4.25,3.25,3.375,3.0,3.3461538461538463,Introduction to Park Guiding
GUIDE_0641,5,4,4,5,4,4,5,5,4,4,5,5,4,5,4,4,5,4,5,5,4,4,5,4,5,5,4.5,4.5,4.5,4.5,4.5,4.5,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0641,2,3,2,1,1,3,1,4,1,2,2,2,3,2,1,2,2,3,1,2,2,2,3,2,2,1,2.0,2.25,1.75,2.0,2.0,2.0,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0641,1,2,3,1,2,3,1,2,2,2,2,2,1,4,2,2,1,1,3,1,2,2,3,1,3,3,1.75,2.0,2.0,1.875,2.3333333333333335,2.0,Introduction to Park Guiding
GUIDE_0642,3,3,5,3,1,4,1,3,1,3,3,2,2,1,3,5,4,3,1,3,3,2,3,2,2,3,3.5,2.25,2.25,2.75,2.5,2.6538461538461537,Nature Guide Fundamentals
GUIDE_0642,5,4,4,4,4,3,3,4,5,2,3,4,4,3,4,3,4,3,3,3,3,4,3,3,5,3,4.25,3.5,3.5,3.375,3.5,3.576923076923077,Advanced Park Guiding: Leadership and Safety
GUIDE_0642,4,4,5,4,4,2,4,3,4,3,3,4,3,3,4,4,4,4,4,3,4,3,2,2,4,5,4.25,3.25,3.5,3.625,3.3333333333333335,3.576923076923077,Nature Guide Fundamentals
GUIDE_0642,1,1,1,1,2,1,1,1,2,3,1,2,3,2,2,3,1,1,1,1,2,3,1,1,1,2,1.0,1.25,2.0,1.75,1.6666666666666667,1.5769230769230769,Introduction to Park Guiding
GUIDE_0642,2,4,3,2,2,3,2,2,2,3,2,4,3,3,3,2,2,2,3,4,3,2,3,3,3,4,2.75,2.25,2.75,2.75,3.0,2.730769230769231,Nature Guide Fundamentals
GUIDE_0642,3,4,2,3,5,5,4,4,2,4,5,3,4,2,4,3,3,3,3,3,3,3,3,3,3,4,3.0,4.5,3.5,3.125,3.1666666666666665,3.3846153846153846,Introduction to Park Guiding
GUIDE_0642,1,1,2,1,3,3,2,2,2,3,3,1,2,4,2,1,2,3,2,1,2,1,2,1,2,2,1.25,2.5,2.25,2.125,1.6666666666666667,1.9615384615384615,Introduction to Park Guiding
GUIDE_0642,5,5,4,5,5,5,5,4,4,4,5,5,5,4,4,5,4,5,5,5,4,4,4,5,5,4,4.75,4.75,4.5,4.625,4.333333333333333,4.576923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0643,4,3,1,4,5,2,4,2,2,1,4,2,5,4,4,2,3,2,3,2,1,3,2,3,2,2,3.0,3.25,2.25,3.125,2.1666666666666665,2.769230769230769,Master Park Guide Certification Program
GUIDE_0643,3,3,4,2,3,3,3,2,3,3,4,4,1,2,2,3,1,5,3,3,4,3,2,2,3,3,3.0,2.75,3.5,2.5,2.8333333333333335,2.8461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0643,4,3,4,5,3,4,3,5,2,3,4,4,3,3,2,2,5,3,4,3,4,3,3,4,4,4,4.0,3.75,3.25,3.125,3.6666666666666665,3.5,Advanced Park Guiding: Leadership and Safety
GUIDE_0643,5,5,5,5,5,5,5,5,4,4,5,4,4,5,4,5,4,5,5,5,4,4,4,5,4,4,5.0,5.0,4.25,4.625,4.166666666666667,4.576923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0643,4,5,5,4,5,4,4,4,4,4,5,4,4,4,4,4,5,4,4,4,4,2,3,3,4,4,4.5,4.25,4.25,4.125,3.3333333333333335,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0643,4,4,3,3,4,5,3,3,2,4,4,3,2,4,3,3,3,4,3,3,2,4,3,4,5,3,3.5,3.75,3.25,3.125,3.5,3.3846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0643,3,2,5,3,2,2,4,4,2,4,2,3,2,2,3,3,4,2,3,2,4,1,3,3,3,4,3.25,3.0,2.75,2.625,3.0,2.8846153846153846,Park Guide in Training: Learn from the Pros
GUIDE_0643,3,2,2,2,2,2,2,1,2,1,1,3,2,3,2,3,2,2,1,3,1,2,3,2,1,3,2.25,1.75,1.75,2.25,2.0,2.0384615384615383,Nature Guide Fundamentals
GUIDE_0644,3,5,4,4,5,5,4,4,5,4,4,5,3,4,3,4,4,4,4,3,3,3,4,4,5,4,4.0,4.5,4.5,3.625,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0644,3,3,3,4,4,3,3,3,4,4,4,5,3,2,2,2,3,3,3,4,4,2,3,3,4,3,3.25,3.25,4.25,2.75,3.1666666666666665,3.230769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0644,4,4,5,5,3,5,5,3,4,5,5,4,4,3,3,4,4,3,4,4,3,4,3,4,3,3,4.5,4.0,4.5,3.625,3.3333333333333335,3.8846153846153846,Master Park Guide Certification Program
GUIDE_0644,3,3,4,3,5,3,4,4,3,3,3,3,4,3,2,3,4,3,3,3,2,3,3,5,3,3,3.25,4.0,3.0,3.125,3.1666666666666665,3.269230769230769,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0644,3,2,5,4,4,4,4,5,5,5,3,3,3,3,2,3,4,4,3,3,4,2,3,4,4,4,3.5,4.25,4.0,3.125,3.5,3.576923076923077,Advanced Park Guiding: Leadership and Safety
GUIDE_0644,2,1,1,2,1,2,3,5,1,3,2,2,2,3,1,3,2,3,1,3,2,2,2,4,2,3,1.5,2.75,2.0,2.25,2.5,2.230769230769231,Introduction to Park Guiding
GUIDE_0644,5,3,3,2,2,2,2,5,3,2,2,3,2,3,3,3,2,1,3,4,3,1,2,2,3,2,3.25,2.75,2.5,2.625,2.1666666666666665,2.6153846153846154,Master Park Guide Certification Program
GUIDE_0644,4,4,5,2,2,4,3,2,3,3,4,3,2,3,2,2,3,2,2,4,2,4,3,1,3,3,3.75,2.75,3.25,2.5,2.6666666666666665,2.8846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0645,4,4,4,5,5,5,5,4,5,5,5,5,4,5,5,4,4,4,4,5,4,4,4,5,4,4,4.25,4.75,5.0,4.375,4.166666666666667,4.461538461538462,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0645,5,3,4,4,3,3,2,4,3,4,2,4,3,3,3,3,3,2,4,2,2,2,2,2,3,2,4.0,3.0,3.25,2.875,2.1666666666666665,2.9615384615384617,Master Park Guide Certification Program
GUIDE_0645,1,2,2,1,2,3,4,4,2,2,3,3,3,2,2,4,2,2,1,2,2,3,1,2,1,3,1.5,3.25,2.5,2.25,2.0,2.269230769230769,Introduction to Park Guiding
GUIDE_0645,2,3,1,2,2,2,3,2,3,1,1,3,2,3,1,4,1,1,3,3,3,3,2,1,1,1,2.0,2.25,2.0,2.25,1.8333333333333333,2.076923076923077,Master Park Guide Certification Program
GUIDE_0645,1,1,2,3,2,3,3,1,2,2,2,2,3,3,2,1,3,3,1,1,3,2,3,1,2,1,1.75,2.25,2.0,2.125,2.0,2.0384615384615383,Introduction to Park Guiding
GUIDE_0645,1,3,1,1,3,2,1,4,1,2,1,2,2,4,2,3,3,3,3,2,1,3,2,3,1,2,1.5,2.5,1.5,2.75,2.0,2.1538461538461537,Introduction to Park Guiding
GUIDE_0645,4,3,1,2,3,3,2,3,3,4,1,2,4,2,3,4,3,3,2,2,4,2,4,4,1,2,2.5,2.75,2.5,2.875,2.8333333333333335,2.730769230769231,Introduction to Park Guiding
GUIDE_0645,5,5,5,5,4,4,5,5,5,4,5,4,4,5,5,5,5,4,5,5,5,4,4,4,5,4,5.0,4.5,4.5,4.75,4.333333333333333,4.615384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0646,3,3,4,4,4,3,3,5,3,4,4,3,3,2,3,2,4,3,3,3,2,3,3,4,4,4,3.5,3.75,3.5,2.875,3.3333333333333335,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0646,5,2,3,4,4,5,3,2,2,4,3,5,3,2,4,3,3,5,3,5,3,4,3,4,3,2,3.5,3.5,3.5,3.5,3.1666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0646,3,5,3,3,4,3,3,3,3,3,2,4,2,2,3,2,3,1,4,3,3,3,3,2,4,2,3.5,3.25,3.0,2.5,2.8333333333333335,2.923076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0646,2,2,2,2,1,2,3,2,3,3,3,1,2,3,3,1,3,2,2,2,1,3,2,2,3,2,2.0,2.0,2.5,2.25,2.1666666666666665,2.1923076923076925,Introduction to Park Guiding
GUIDE_0646,3,3,4,1,3,3,2,3,2,2,4,4,3,2,4,2,1,2,2,5,4,2,2,3,2,3,2.75,2.75,3.0,2.625,2.6666666666666665,2.730769230769231,Park Guide in Training: Learn from the Pros
GUIDE_0646,4,4,5,3,4,4,5,4,3,3,5,3,4,3,4,4,4,4,4,4,4,3,3,4,4,5,4.0,4.25,3.5,3.875,3.8333333333333335,3.8846153846153846,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0646,1,1,3,1,3,3,1,1,2,1,2,2,2,2,2,2,3,3,3,1,1,1,3,1,2,2,1.5,2.0,1.75,2.25,1.6666666666666667,1.8846153846153846,Introduction to Park Guiding
GUIDE_0646,3,3,2,5,3,2,3,3,3,3,1,2,4,2,2,1,2,2,2,2,3,1,4,1,3,2,3.25,2.75,2.25,2.125,2.3333333333333335,2.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0647,4,4,4,5,4,5,5,4,4,4,5,5,5,4,4,4,2,4,4,5,4,2,4,4,5,4,4.25,4.5,4.5,4.0,3.8333333333333335,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0647,4,3,3,2,4,4,4,5,4,4,4,4,3,4,2,2,3,4,3,3,3,3,3,3,5,4,3.0,4.25,4.0,3.0,3.5,3.4615384615384617,Introduction to Park Guiding
GUIDE_0647,4,5,5,5,5,5,3,3,3,4,4,5,3,5,4,5,4,5,4,3,3,3,4,5,4,3,4.75,4.0,4.0,4.125,3.6666666666666665,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0647,5,4,5,4,3,2,3,5,4,3,3,4,2,3,3,3,5,3,4,3,3,3,3,3,3,2,4.5,3.25,3.5,3.25,2.8333333333333335,3.3846153846153846,Master Park Guide Certification Program
GUIDE_0647,5,4,5,4,4,4,5,4,4,4,4,5,3,5,4,4,4,4,3,5,2,5,4,5,4,4,4.5,4.25,4.25,4.0,4.0,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0647,4,4,2,2,3,3,5,5,4,3,3,4,3,4,3,3,4,4,3,5,3,4,3,3,3,4,3.0,4.0,3.5,3.625,3.3333333333333335,3.5,Introduction to Park Guiding
GUIDE_0647,2,4,4,4,3,4,3,3,3,3,2,4,3,3,4,3,3,3,3,3,3,3,2,2,1,3,3.5,3.25,3.0,3.125,2.3333333333333335,3.0,Master Park Guide Certification Program
GUIDE_0647,3,4,3,4,3,4,5,3,4,4,4,4,3,3,3,3,4,3,4,3,3,3,4,3,4,4,3.5,3.75,4.0,3.25,3.5,3.5384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0648,5,5,4,5,4,4,4,4,4,5,5,5,5,3,3,4,3,4,4,5,4,4,3,4,4,4,4.75,4.0,4.75,3.875,3.8333333333333335,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0648,1,1,1,2,2,1,3,1,2,2,2,1,3,3,2,2,2,3,3,2,1,1,2,2,3,2,1.25,1.75,1.75,2.5,1.8333333333333333,1.9230769230769231,Introduction to Park Guiding
GUIDE_0648,3,5,3,3,4,3,4,3,3,4,2,4,3,3,3,4,3,4,3,4,3,2,2,4,3,3,3.5,3.5,3.25,3.375,2.8333333333333335,3.269230769230769,Master Park Guide Certification Program
GUIDE_0648,4,3,5,4,5,3,3,4,4,3,4,5,5,4,4,3,4,4,4,4,2,5,4,3,4,4,4.0,3.75,4.0,4.0,3.6666666666666665,3.8846153846153846,Master Park Guide Certification Program
GUIDE_0648,3,3,5,4,4,5,5,5,4,3,4,5,4,4,4,3,4,4,4,3,4,3,4,3,4,5,3.75,4.75,4.0,3.75,3.8333333333333335,3.9615384615384617,Introduction to Park Guiding
GUIDE_0648,5,3,3,5,3,4,4,3,3,4,3,3,3,3,3,3,3,4,2,2,1,3,3,3,3,2,4.0,3.5,3.25,2.875,2.5,3.1153846153846154,Master Park Guide Certification Program
GUIDE_0648,4,2,3,4,4,4,3,2,4,4,2,4,2,4,3,3,3,4,3,3,2,2,2,4,3,4,3.25,3.25,3.5,3.125,2.8333333333333335,3.1538461538461537,Master Park Guide Certification Program
GUIDE_0648,3,3,5,3,4,2,3,4,4,3,3,1,2,4,3,3,2,4,2,2,1,3,2,1,3,3,3.5,3.25,2.75,2.75,2.1666666666666665,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0649,2,1,1,1,1,2,2,3,3,2,4,2,3,3,2,2,2,3,3,1,1,3,2,2,3,2,1.25,2.0,2.75,2.375,2.1666666666666665,2.1538461538461537,Introduction to Park Guiding
GUIDE_0649,3,4,3,2,3,1,2,2,2,2,4,3,2,2,3,1,3,3,3,4,2,1,2,1,1,1,3.0,2.0,2.75,2.625,1.3333333333333333,2.3076923076923075,Master Park Guide Certification Program
GUIDE_0649,3,4,4,5,5,2,3,5,3,3,3,3,4,3,3,2,4,3,3,5,3,3,2,3,4,4,4.0,3.75,3.0,3.375,3.1666666666666665,3.423076923076923,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0649,3,4,2,3,3,2,2,3,4,3,3,3,2,3,2,3,3,2,3,2,4,3,3,2,2,1,3.0,2.5,3.25,2.5,2.5,2.6923076923076925,Nature Guide Fundamentals
GUIDE_0649,4,4,4,3,4,5,5,4,3,4,4,4,4,3,3,4,4,3,4,4,4,3,3,3,3,4,3.75,4.5,3.75,3.625,3.3333333333333335,3.730769230769231,Master Park Guide Certification Program
GUIDE_0649,3,4,2,4,3,3,4,3,4,4,2,3,3,3,4,4,4,3,5,3,3,3,1,3,4,2,3.25,3.25,3.25,3.625,2.6666666666666665,3.230769230769231,Master Park Guide Certification Program
GUIDE_0649,3,3,5,4,5,4,4,5,3,4,4,4,3,2,2,4,4,4,4,2,2,2,2,3,3,4,3.75,4.5,3.75,3.125,2.6666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0649,5,4,5,4,4,5,4,5,5,4,4,4,4,3,4,4,4,3,4,4,3,5,4,5,5,4,4.5,4.5,4.25,3.75,4.333333333333333,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0650,3,2,4,4,3,5,4,3,3,3,3,3,3,2,3,3,3,2,4,4,2,2,3,4,3,3,3.25,3.75,3.0,3.0,2.8333333333333335,3.1153846153846154,Master Park Guide Certification Program
GUIDE_0650,3,5,3,3,4,3,4,4,3,4,4,3,3,4,3,4,3,5,4,4,3,3,2,3,4,3,3.5,3.75,3.5,3.75,3.0,3.5,Master Park Guide Certification Program
GUIDE_0650,4,1,3,3,1,3,3,3,5,2,2,2,2,2,3,4,2,4,2,4,3,2,2,4,3,3,2.75,2.5,2.75,2.875,2.8333333333333335,2.769230769230769,Nature Guide Fundamentals
GUIDE_0650,3,2,3,3,4,2,3,3,1,3,3,2,3,1,2,2,2,1,3,3,2,1,3,3,2,1,2.75,3.0,2.25,2.125,2.0,2.3461538461538463,Master Park Guide Certification Program
GUIDE_0650,4,4,4,5,3,4,4,4,5,3,4,3,3,3,4,3,3,3,3,4,5,3,3,2,4,4,4.25,3.75,3.75,3.25,3.5,3.6153846153846154,Advanced Park Guiding: Leadership and Safety
GUIDE_0650,3,3,4,5,4,5,4,3,3,3,4,4,3,2,4,4,3,3,4,3,2,3,2,4,4,4,3.75,4.0,3.5,3.25,3.1666666666666665,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0650,3,4,4,4,3,4,3,5,2,3,4,5,3,1,2,3,2,1,3,4,3,4,3,3,3,3,3.75,3.75,3.5,2.375,3.1666666666666665,3.1538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0650,5,5,5,5,4,5,5,5,5,3,4,4,4,4,4,5,4,4,4,3,3,3,4,4,4,3,5.0,4.75,4.0,4.0,3.5,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0651,3,2,2,2,3,2,2,3,1,2,2,2,3,4,2,2,3,2,2,1,1,2,3,2,3,2,2.25,2.5,1.75,2.375,2.1666666666666665,2.230769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0651,5,4,5,4,4,4,4,5,4,4,4,5,4,4,4,4,3,4,3,5,3,3,4,4,4,4,4.5,4.25,4.25,3.875,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0651,3,2,2,2,4,2,2,2,2,2,2,3,3,4,1,2,1,1,2,2,1,3,1,3,1,3,2.25,2.5,2.25,2.0,2.0,2.1538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0651,4,5,4,4,3,4,5,3,3,4,4,3,2,3,4,3,5,3,4,2,3,3,5,3,3,3,4.25,3.75,3.5,3.25,3.3333333333333335,3.5384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0651,4,4,4,4,3,5,4,5,3,5,4,4,4,3,3,2,3,4,4,3,4,2,4,4,4,4,4.0,4.25,4.0,3.25,3.6666666666666665,3.730769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0651,4,5,3,4,5,4,4,4,2,3,4,2,3,2,4,3,3,4,2,2,2,3,4,4,4,3,4.0,4.25,2.75,2.875,3.3333333333333335,3.3461538461538463,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0651,5,5,5,4,5,5,5,5,4,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,4.75,5.0,4.75,4.75,4.666666666666667,4.769230769230769,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0651,5,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,4.5,4.75,5.0,5.0,4.5,4.769230769230769,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0652,4,3,2,2,3,4,2,3,3,2,2,4,4,2,3,2,4,2,3,4,1,3,2,2,3,4,2.75,3.0,2.75,3.0,2.5,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0652,1,2,3,1,1,2,2,3,3,3,3,2,2,3,2,2,3,3,3,3,2,1,1,2,3,2,1.75,2.0,2.75,2.625,1.8333333333333333,2.230769230769231,Introduction to Park Guiding
GUIDE_0652,4,3,5,3,4,4,3,3,3,3,2,4,2,3,2,2,3,3,4,4,3,4,2,4,3,3,3.75,3.5,3.0,2.875,3.1666666666666665,3.1923076923076925,Advanced Park Guiding: Leadership and Safety
GUIDE_0652,4,3,2,5,4,3,4,3,4,3,4,4,4,1,3,2,3,3,2,5,3,2,4,3,3,4,3.5,3.5,3.75,2.875,3.1666666666666665,3.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0652,5,4,2,3,5,3,4,4,4,3,4,3,3,3,3,3,3,4,4,3,3,4,3,2,3,4,3.5,4.0,3.5,3.25,3.1666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0652,2,3,2,2,2,3,1,3,1,2,3,4,4,3,2,4,2,2,2,2,2,3,1,1,2,2,2.25,2.25,2.5,2.625,1.8333333333333333,2.3076923076923075,Master Park Guide Certification Program
GUIDE_0652,2,3,3,4,3,3,4,3,4,2,3,1,4,1,4,3,2,4,4,2,2,3,3,3,3,3,3.0,3.25,2.5,3.0,2.8333333333333335,2.923076923076923,Eco-Guide Training: Field & Interpretation Skills
